"","Androgen","EGFR","Estrogen","Hypoxia","JAK-STAT","MAPK","NFkB","p53","PI3K","TGFb","TNFa","Trail","VEGF","WNT"
"SRR1039508",-1.21118698407309,-0.356514098441603,0.949241252147211,0.497153246717079,1.7099979800067,-0.522981382729966,-0.782787339472581,1.19599080401037,0.360835427598166,-1.53250846888485,-1.23685971402327,-1.10373673393343,-0.147419226371865,1.1237369237932
"SRR1039509",0.519312796955825,-1.10028684449322,-1.07504172533585,-0.0351343017350992,-1.37369840630794,-1.16944698284194,-0.183413317039622,-0.334843063421951,-0.0162998317360919,-0.112179195473259,0.0283052722531447,-0.0290976051945691,-0.0601013091076227,0.466984787516938
"SRR1039512",-0.756244327279028,-0.25124733250103,0.790503638577274,-0.759259261341828,0.782428675552775,-0.510242161575591,0.6421444236316,0.828304076995112,-0.031776763690239,-0.508779270652543,0.731570689504356,-0.29953591508547,-0.125109125747264,0.78946022670871
"SRR1039513",0.928178255094422,-0.440393709473928,-1.0702726146354,-0.909129595496389,0.548206020752735,-0.370629574707583,0.492449607526483,-1.36456671360718,-1.66399257915561,0.535605805257372,1.25953339886837,1.1826038257963,0.0980966992846447,-0.570031495954871
"SRR1039516",-0.765379503422578,0.00475239910191869,1.17082030928919,-0.631584647159868,-0.0228268743369299,-0.611674276802535,1.00243705019278,0.967130215525293,0.493204525861388,-0.525108744294347,0.307705347826529,-0.889026745793592,1.57717561230069,-1.05158488129008
"SRR1039517",0.796421932715624,2.30162367104798,-0.678495481087118,2.17537321318702,-0.710191249057805,1.94149590793296,1.28481674780612,-0.497739405678384,1.60326472093168,1.7291908565902,0.865917636902839,-1.02238266419755,1.15643267275409,-1.30715226341503
"SRR1039520",-0.871417503859068,0.139240450317891,0.77451817778724,-0.452028515906629,-0.0576032379333164,0.472575319581276,-1.34617016683564,0.442753011120074,0.337401474721545,-0.402067364347893,-1.52120471252601,0.833940793459851,-1.28013157140018,1.17039761169705
"SRR1039521",1.36031533386791,-0.297174535557989,-0.861273556742551,0.114609861735742,-0.876312908676203,0.770903151143387,-1.10947700580915,-1.23702892494333,-1.08263697453085,0.815846381805332,-0.434967918805945,1.32723504494845,-1.2189437517125,-0.621810909055954
